name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
O'Hare Chicago,2022-07-01T11:00:00,80.2,81.6,63.3,56.39,0,0,,0,0,23,12.5,31,1013.8,81.8,9.9,628,2.3,6,5,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T12:00:00,75.9,75.9,56,50.07,0,0,,0,0,23,12.8,48,1014.4,81.8,9.9,424,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T13:00:00,74.8,74.8,53.2,46.91,0,0,,0,0,12.1,13.5,40,1014.8,82.1,9.9,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T14:00:00,73.9,73.9,56.2,53.92,0,0,,0,0,5.1,7.7,110,1015.4,94.4,9.9,271,1,3,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T15:00:00,74.7,74.7,55.2,50.75,0,0,,0,0,4.5,6.4,97,1014.6,78.9,9.9,759,2.7,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T16:00:00,75.6,75.6,54.2,47.33,0,0,,0,0,5.6,6.4,32,1014.5,89.4,9.9,149,0.5,1,3,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T17:00:00,76.8,76.8,55.2,47.19,0,0,,0,0,6.5,0.3,4,1014.1,92.3,9.9,137,0.5,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T18:00:00,76.7,76.7,57.2,50.83,0,0,,0,0,9.6,0.7,15,1014,89.7,9.9,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T19:00:00,75.7,75.7,56.2,50.88,0,0,,0,0,7.6,3.2,15,1014.3,70.6,9.9,84,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T20:00:00,74.8,74.8,56.1,52.23,0,0,,0,0,6.5,5.8,109,1013.9,70.3,9.9,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T21:00:00,71.1,71.1,55.3,57.51,0,0,,0,0,6.3,5.6,105,1014.3,46.1,9.9,7,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T22:00:00,70.1,70.1,57.1,63.41,0,0,,0,0,6.5,4.3,136,1014.8,23.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-01T23:00:00,69.8,69.8,59.9,70.69,0,0,,0,0,4.3,2.9,211,1015.1,46.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T00:00:00,68.9,68.9,59.9,73.07,0,0,,0,0,2.7,0,0,1015.3,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T01:00:00,66.9,66.9,60,78.39,0,0,,0,0,2.9,0,0,1015.3,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T02:00:00,65.9,65.9,60.7,83.36,0,0,,0,0,3.8,0,0,1015.5,24.5,8.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T03:00:00,65.1,65.1,60,83.66,0,0,,0,0,6,4.3,280,1015.5,24.5,9.7,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T04:00:00,65,65,58.9,80.75,0,0,,0,0,5.1,4.1,285,1015.6,24.5,9.8,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T05:00:00,64.9,64.9,57.9,78.16,0,0,,0,0,7.4,4.1,276,1015.9,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T06:00:00,64.9,64.9,57.1,75.8,0,0,,0,0,10.1,3.4,272,1016.2,24.5,9.9,51,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T07:00:00,69.1,69.1,55.6,62.17,0,0,,0,0,9.2,5.6,313,1016.5,24.5,9.9,271,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T08:00:00,72.2,72.2,52.4,49.73,0,0,,0,0,14.1,8.8,351,1016.7,48.2,9.9,424,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T09:00:00,76.9,76.9,48.4,36.55,0,0,,0,0,9.2,7.8,34,1016.9,46.1,9.9,594,2.1,6,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T10:00:00,80.1,79.3,46.3,30.41,0,0,,0,0,13.2,6.9,28,1017.6,46,9.9,744,2.7,7,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,74466504838,KPWK"
O'Hare Chicago,2022-07-02T11:00:00,82.2,80.4,45.3,27.42,0,0,,0,0,15.7,6,32,1017.5,81.8,9.9,844,3,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T12:00:00,82.1,80.3,44.4,26.55,0,0,,0,0,15,5,44,1018,81.8,9.9,962,3.5,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T13:00:00,83.1,80.9,44.4,25.71,0,0,,0,0,11,8,52,1017.6,81.8,9.9,1004,3.6,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T14:00:00,84,81.6,44.5,25,0,0,,0,0,8.3,7.1,9,1017,81.8,9.9,993,3.6,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T15:00:00,85.8,83,45.2,24.29,0,0,,0,0,17.2,5.2,100,1016.7,81.8,9.9,828,3,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T16:00:00,84.8,82.3,47,26.9,0,0,,0,0,8.9,9.9,88,1016.4,81.8,9.9,635,2.3,6,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T17:00:00,84.7,82.2,46.2,26.16,0,0,,0,0,10.1,10.3,103,1016.5,81.8,9.9,534,1.9,5,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T18:00:00,82.2,80.5,46.2,28.33,0,0,,0,0,6.5,8.2,102,1016.6,71.3,9.9,162,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T19:00:00,82.1,80.4,45.2,27.32,0,0,,0,0,7.8,7,147,1016.6,71.3,9.9,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T20:00:00,79.2,79.2,45.2,30.16,0,0,,0,0,9.8,8.9,146,1016.7,81.8,9.9,12,0,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T21:00:00,78,78,47.1,33.67,0,0,,0,0,11,5.9,177,1016.9,81.9,9.9,7,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T22:00:00,76,76,47.2,36.06,0,0,,0,0,6.7,6.6,178,1017.3,76.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-02T23:00:00,75.9,75.9,48,37.34,0,0,,0,0,13.4,6.3,197,1017.4,87.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T00:00:00,75.1,75.1,48.9,39.56,0,0,,0,0,11.2,6.8,198,1017.5,89.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T01:00:00,75,75,50.1,41.48,0,0,,0,0,9.6,4.8,227,1017.8,89.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T02:00:00,73.3,73.3,51.6,46.5,0,0,,0,0,2.5,4.5,235,1017.7,81.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T03:00:00,71.4,71.4,52.5,51.3,0,0,,0,0,4,4.3,245,1017.8,25.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T04:00:00,70.2,70.2,55.3,59.15,0,0,,0,0,8.9,3.5,263,1018.2,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T05:00:00,69.2,69.2,58.7,69.21,0,0,,0,0,7.4,3.5,308,1018.7,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T06:00:00,69,69,58.9,70.04,0,0,,0,0,3.4,3.5,310,1019.4,1.4,9.9,54,0.2,1,3,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T07:00:00,71.2,71.2,58.9,65.06,0,0,,0,0,4.5,0.7,357,1020,24.5,9.9,218,0.8,2,3,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T08:00:00,74.3,74.3,57.1,55.17,0,0,,0,0,4.7,0.4,356,1020.3,0,9.9,403,1.5,4,3,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T09:00:00,79.2,79.2,55.4,43.99,0,0,,0,0,4.7,4.1,360,1020.3,0,9.9,570,2.1,6,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T10:00:00,82.1,81.8,57,42.48,0,0,,0,0,5.4,7.4,10,1020.3,0,9.9,721,2.6,7,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T11:00:00,84,83.3,57,39.89,0,0,,0,0,3.6,6.5,1,1020.1,1.4,9.9,838,3,8,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T12:00:00,85.7,84.7,57.2,37.96,0,0,,0,0,6.5,5,78,1020,24.5,9.9,928,3.3,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T13:00:00,85.8,84.6,56.5,36.95,0,0,,0,0,9.2,1.2,14,1019.6,27.7,9.9,932,3.4,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T14:00:00,85.9,84.9,57.2,37.84,0,0,,0,0,7.8,11.3,81,1019.4,79.8,9.9,882,3.2,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T15:00:00,85,84.1,57.2,38.98,0,0,,0,0,9.4,11.1,91,1019.4,81.9,9.9,264,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T16:00:00,86.9,86,57.9,37.53,0,0,,0,0,18.3,12.2,72,1019.2,46.1,9.9,693,2.5,7,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T17:00:00,86.9,86,57.9,37.52,0,0,,0,0,8.7,10.1,106,1018.9,45,9.9,522,1.9,5,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T18:00:00,84.8,83.9,57,38.9,0,0,,0,0,9.4,10.3,90,1018.5,24.5,9.9,341,1.2,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T19:00:00,83.9,83,56.2,38.93,0,0,,0,0,10.1,11,92,1018.4,24.5,9.9,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T20:00:00,82.1,81.7,56.1,41.12,0,0,,0,0,10.5,9.2,111,1018.2,24.5,9.9,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T21:00:00,78.3,78.3,56.1,46.4,0,0,,0,0,7.4,7.9,129,1018.7,24.5,9.9,9,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T22:00:00,77.1,77.1,57,49.89,0,0,,0,0,8.7,7.3,124,1019.2,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-03T23:00:00,75.9,75.9,57.9,53.7,0,0,,0,0,7.4,5.4,124,1018.8,23.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T00:00:00,75,75,58.1,55.64,0,0,,0,0,9.4,3.2,134,1018.9,23.1,8.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T01:00:00,73.2,73.2,58,58.86,0,0,,0,0,13.9,4.4,134,1018.5,23.1,8.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T02:00:00,73.1,73.1,58,59.2,0,0,,0,0,9.6,5.4,144,1018.5,23.1,7.2,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T03:00:00,72,72,58.9,63.48,0,0,,0,0,11.2,4.3,135,1018.3,23.1,8.3,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T04:00:00,71.8,71.8,59,63.98,0,0,,0,0,11.2,5.3,163,1018.2,0,8.3,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T05:00:00,70.9,70.9,57.9,63.51,0,0,,0,0,4.7,4.1,140,1018.8,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T06:00:00,70.9,70.9,59,66.01,0,0,,0,0,8.1,5.3,162,1018.3,45,7.2,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T07:00:00,73.3,73.3,58.1,58.99,0,0,,0,0,20.8,9.9,179,1018.2,81.8,9.9,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T08:00:00,75.2,75.2,58.9,56.97,0,0,,0,0,10.5,6.9,191,1018.2,91.7,9.9,306,1.1,3,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T09:00:00,80.2,81,60.2,50.52,0,0,,0,0,12.1,5.8,164,1018,91.7,9.9,555,2,6,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T10:00:00,84.8,85.1,61.1,44.89,0,0,,0,0,20.8,10.8,190,1017.2,81.8,9.9,679,2.4,7,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T11:00:00,86.2,86.1,60.2,41.67,0,0,,0,0,26.1,14.4,191,1017.1,81.8,9.9,733,2.6,7,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T12:00:00,85.2,85.7,62,45.82,0,0,,0,0,22.5,10.7,193,1017.1,81.8,9.9,371,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T13:00:00,85.1,85.7,62.2,46.27,0,0,,0,0,23,11.5,190,1016.6,91.7,9.9,174,0.6,2,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T14:00:00,84.3,85.2,63,49.01,0,0,,0,0,21.9,11.5,173,1015.8,89.1,9.9,102,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T15:00:00,81.4,83.5,65.9,59.47,0.001,100,rain,0,0,19.9,11.5,171,1014.2,95.9,9.9,49,0.2,0,10,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T16:00:00,80.4,82.8,66.9,63.42,0.001,100,rain,0,0,24.3,14,179,1013.7,88.7,9.9,156,0.6,2,10,"Rain, Partially cloudy",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T17:00:00,80.9,83.7,68.3,65.66,0.009,100,rain,0,0,20.8,9.3,154,1014.2,99.4,9.3,9,0,0,10,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T18:00:00,77.3,77.3,71.1,81.18,0.226,100,rain,0,0,17.4,9.2,161,1013.6,85.6,8.6,418,1.5,4,30,"Rain, Partially cloudy",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T19:00:00,79.4,79.4,71.9,78.13,0,0,,0,0,20.9,12.8,181,1012.8,87.6,9.9,118,0.4,1,30,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T20:00:00,79.3,79.3,71.1,76.02,0,0,,0,0,22,13,181,1011.7,83.9,9.9,7,0,0,30,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T21:00:00,78.4,78.4,70.2,76.01,0,0,,0,0,24.2,13.7,189,1011,46.1,9.9,3,0,0,5,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,F7086,74466504838,KPWK"
O'Hare Chicago,2022-07-04T22:00:00,78.4,78.4,69.3,73.61,0,0,,0,0,21.9,9.3,190,1011.3,46.1,9.8,0,,0,3,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-04T23:00:00,79.2,79.2,70.1,73.65,0,0,,0,0,29.5,10.5,209,1011.6,82.7,9.9,0,,0,3,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KPWK,74466504838"
O'Hare Chicago,2022-07-05T00:00:00,76.7,76.7,67,71.97,0.068,100,rain,0,0,34,18.9,334,1013.4,89.5,9.2,0,,0,5,"Rain, Partially cloudy",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T01:00:00,70.8,70.8,66.4,85.99,0.073,100,rain,0,0,33.6,12.2,267,1013.6,97.8,2.7,0,,0,10,"Rain, Overcast",rain,"72534014819,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T02:00:00,73.2,73.2,66.7,80.23,0.467,100,rain,0,0,32.7,12.2,241,1010.9,97.6,9.9,0,,0,5,"Rain, Overcast",rain,"72534014819,KORD,72530094846,KPWK,74466504838"
O'Hare Chicago,2022-07-05T03:00:00,74.1,74.1,70,87.08,0.012,100,rain,0,0,16.8,11,228,1010.3,74,9.9,0,,0,5,"Rain, Partially cloudy",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T04:00:00,74.3,74.3,69.3,84.59,0.006,100,rain,0,0,16.8,10.9,201,1010.4,81.8,9.9,0,,0,5,"Rain, Partially cloudy",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T05:00:00,74.3,74.3,70.1,87.02,0,0,,0,0,18.8,13,209,1010.5,71.3,9.9,0,,0,5,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T06:00:00,75.2,75.2,71.2,87.52,0,0,,0,0,21.9,9.9,219,1011,71.3,9.9,63,0.2,1,15,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T07:00:00,77.2,77.2,73.1,87.25,0.114,100,rain,0,0,20.8,8,230,1011,85.6,9.9,209,0.8,2,15,"Rain, Partially cloudy",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T08:00:00,80.5,85.7,74.9,83.14,0,0,,0,0,20.8,9.2,250,1011.1,81.8,9.9,418,1.5,4,75,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T09:00:00,84,92.7,75.7,76.13,0,0,,0,0,19.7,6.2,306,1011.1,81.8,9.9,712,2.6,7,75,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-07-05T10:00:00,87.2,97.6,75.8,68.9,0,0,,0,0,12.3,7.1,282,1010.8,53,9.9,700,2.5,7,100,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
