name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
O'hare Chicago,2022-11-11T21:00:00,0.6,-4.9,-6.6,58.28,0,0,,0,0,37.4,23.5,317,1014.2,89.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-11T22:00:00,0.6,-4.7,-6.1,60.43,0,0,,0,0,27,22.1,329,1014.4,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-11T23:00:00,0.6,-4.5,-6.2,60.26,0,0,,0,0,35.3,20.4,292,1015,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T00:00:00,0.1,-4.9,-6.1,63.16,0,0,,0,0,25.9,18.5,330,1014.7,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T01:00:00,0.7,-2.5,-6.2,60.21,0,0,,0,0,22.7,10.1,282,1014.9,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T02:00:00,0.7,-2,-6.2,60.09,0,0,,0,0,26.6,8.2,263,1015.2,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T03:00:00,0.7,-3.5,-6.1,60.5,0,0,,0,0,28.4,14.8,292,1014.7,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T04:00:00,0.7,-4.6,-5,65.57,0,0,,0,0,29.5,21.5,300,1014.4,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T05:00:00,0.7,-3.5,-5,65.58,0,0,,0,0,24.5,15.1,299,1014.7,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T06:00:00,0.7,-3.2,-4.3,68.9,0,0,,0,0,23.4,13.4,292,1015,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T07:00:00,0.7,-3.4,-3.9,71.42,0,0,,0,0,27.7,14.6,309,1015.3,100,16,9,0,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T08:00:00,1.2,-2.9,-3.3,71.82,0,0,,0,0,26.3,15,293,1015.8,100,16,46,0.2,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T09:00:00,1.7,-3,-3.3,69.14,0,0,,0,0,21.6,19.8,300,1016.3,100,16,63,0.2,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T10:00:00,2.2,-2.9,-3.9,64.2,0,0,,0,0,20.9,23.7,290,1016.4,100,16,127,0.5,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T11:00:00,2.2,-2.2,-4.3,62.22,0,0,,0,0,24.5,18.5,292,1016.3,100,16,91,0.3,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T12:00:00,1.8,-2.7,-4.4,63.56,0,0,,0,0,23,18.3,300,1016.2,100,16,91,0.3,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T13:00:00,1.7,-3.5,-4.4,64.09,0,0,,0,0,35.3,23.6,318,1016.3,100,16,37,0.1,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T14:00:00,1.8,-3.1,-4.4,63.56,0,0,,0,0,22.7,20.5,308,1016.7,100,16,23,0.1,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T15:00:00,1.8,-2,-5.6,58.15,0,0,,0,0,19.8,13.6,290,1017.2,100,16,25,0.1,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T16:00:00,1.8,-1.9,-5.1,60.5,0,0,,0,0,20.5,13.1,292,1018,100,13.4,5,0,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T17:00:00,1.8,-2.2,-4.4,63.51,0,0,,0,0,21.6,14.6,274,1018.6,100,16,5,0,0,10,Overcast,cloudy,"E1098,72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T18:00:00,1.2,-2.2,-3.9,68.75,0,0,,0,0,23.4,11.9,281,1018.9,100,15.5,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,74466504838,KPWK"
O'hare Chicago,2022-11-12T19:00:00,1.2,-2.6,-3.3,71.78,0,0,,0,0,21.2,13.2,290,1019.8,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T20:00:00,1.2,-3.5,-2.9,74.3,0,0,,0,0,25.6,18.2,291,1020.1,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T21:00:00,0.7,-3.8,-3.3,74.45,0,0,,0,0,26.3,16.8,301,1020.6,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T22:00:00,0.7,-4.2,-3.4,74.21,0,0,,0,0,37.1,19.1,292,1020.8,90.1,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-12T23:00:00,0.7,-3.8,-3.3,74.44,0,0,,0,0,35.3,16.6,293,1021,90.1,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T00:00:00,0.7,-3.8,-3.9,71.3,0,0,,0,0,32,16.7,302,1021.4,90.1,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T01:00:00,0.6,-3.8,-4.3,69.33,0,0,,0,0,32,16.3,311,1021.8,90.1,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T02:00:00,0,-3.6,-4.4,72.17,0,0,,0,0,26.6,11.4,311,1022.3,88.7,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T03:00:00,-0.6,-5,-5.6,68.93,0,0,,0,0,31.3,14,310,1022.8,83.9,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T04:00:00,-0.1,-5.5,-6.1,63.64,0,0,,0,0,34.2,21.2,317,1023.3,87.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T05:00:00,-0.6,-6.2,-6.6,63.75,0,0,,0,0,31,21.7,320,1023.9,86.3,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T06:00:00,-1.1,-6.3,-7.7,60.98,0,0,,0,0,28.8,17.9,320,1024.8,78.6,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T07:00:00,-1.6,-5.9,-8.7,58.36,0,0,,0,0,29.5,12.6,320,1025.7,24.5,16,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T08:00:00,-0.7,-5.1,-8.3,56.41,0,0,,0,0,25.2,14.6,320,1026.4,24.5,16,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T09:00:00,0.7,-3.9,-8.2,51.67,0,0,,0,0,23,16.7,312,1026.7,45,16,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T10:00:00,1.1,-3.5,-9.4,45.55,0,0,,0,0,47.9,18,304,1027,89.5,16,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T11:00:00,1.2,-2.3,-9.4,45.33,0,0,,0,0,15.8,11.9,292,1027.1,88.7,16,271,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T12:00:00,1.8,-1.5,-9.4,43.38,0,0,,0,0,17.6,11.3,285,1026.8,88.7,16,272,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T13:00:00,2.8,-0.9,-9.4,40.21,0,0,,0,0,25.9,14.6,290,1026.2,83.9,16,494,1.8,5,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T14:00:00,2.8,-1.1,-9.9,38.76,0,0,,0,0,10.8,16.3,286,1026.2,88.7,16,403,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T15:00:00,2.2,-1.4,-9.9,40.42,0,0,,0,0,29.5,13.2,238,1026.4,48.2,16,79,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T16:00:00,2.2,-1,-9.4,42.24,0,0,,0,0,12.2,11.5,309,1026.7,48.2,16,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T17:00:00,1.1,-1.3,-9.4,45.76,0,0,,0,0,6.8,7.6,249,1026.5,81.8,16,10,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T18:00:00,0.6,-2.2,-9.3,47.46,0,0,,0,0,5.8,8.5,263,1026.9,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T19:00:00,0.5,0.5,-8.8,49.65,0,0,,0,0,7.9,0.7,349,1026.8,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T20:00:00,-0.7,-3,-8.8,54.18,0,0,,0,0,9.4,6.6,332,1027,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T21:00:00,-1.6,-4.1,-9.2,56.16,0,0,,0,0,10.4,6.6,360,1027.3,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T22:00:00,-1.6,-4.2,-8.7,58.25,0,0,,0,0,13,6.9,347,1027.5,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-13T23:00:00,-1.6,-4.2,-8.7,58.39,0,0,,0,0,7.2,6.9,325,1027.5,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T00:00:00,-1.7,-1.7,-8.2,61.05,0,0,,0,0,6.5,0.3,350,1027.8,85.6,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T01:00:00,-1.7,-1.7,-8.2,61.05,0,0,,0,0,5.4,0,0,1027.5,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T02:00:00,-2.1,-2.1,-7.7,65.64,0,0,,0,0,7.2,0.3,353,1028.1,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T03:00:00,-2.1,-2.1,-7.7,65.75,0,0,,0,0,2.9,0,0,1028.4,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T04:00:00,-2.2,-4,-7.1,68.79,0,0,,0,0,6.8,5,266,1028.5,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T05:00:00,-2.2,-2.2,-7.7,65.95,0,0,,0,0,1.8,0,0,1028.5,79.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T06:00:00,-2.9,-2.9,-7.1,72.35,0,0,,0,0,2.5,0.3,350,1028.8,48.2,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T07:00:00,-2.8,-2.8,-7.7,69.14,0,0,,0,0,5,0,0,1028.9,81.8,16,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"E1098,72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T08:00:00,-0.7,-0.7,-7.1,62.13,0,0,,0,0,13.3,0.5,13,1029.1,81.8,16,148,0.5,1,10,Partially cloudy,partly-cloudy-day,"E1098,72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T09:00:00,0.7,-1.6,-7.2,55.41,0,0,,0,0,12.2,7.1,198,1029.6,85.6,16,227,0.8,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T10:00:00,1.8,-1.1,-7.7,49.29,0,0,,0,0,14,9.5,209,1029.6,81.8,16,137,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T11:00:00,3.4,1.2,-7.2,45.88,0,0,,0,0,16.9,8.1,172,1028.6,81.8,16,329,1.2,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T12:00:00,3.9,0.5,-7.1,44.42,0,0,,0,0,14.8,14.6,171,1027.6,81.8,16,272,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T13:00:00,4.9,2,-7.1,41.25,0,0,,0,0,25.9,13.1,144,1026.8,81.9,16,322,1.2,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T14:00:00,5,2.8,-7.7,39.33,0,0,,0,0,13.7,9.5,151,1026.2,81.9,16,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T15:00:00,4.9,1.6,-7.1,41.23,0,0,,0,0,15.5,15.8,149,1025.9,83.9,16,95,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T16:00:00,4.3,1.1,-7.1,43.14,0,0,,0,0,33.5,14.2,147,1026.3,81.8,16,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T17:00:00,3.4,0.2,-7.1,45.98,0,0,,0,0,15.1,12.6,120,1026.3,85.6,16,12,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T18:00:00,3.4,0.6,-6.6,48.03,0,0,,0,0,14.8,10.7,117,1025.8,89.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T19:00:00,2.9,0.2,-7,48.09,0,0,,0,0,35.3,9.8,128,1025.6,81.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T20:00:00,2.9,-0.2,-6.1,51.7,0,0,,0,0,41.8,11.4,121,1025.3,88.7,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T21:00:00,2.9,-0.5,-5.6,53.63,0,0,,0,0,42.5,13,157,1026.3,89.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T22:00:00,1.9,-1.3,-6,55.64,0,0,,0,0,33.5,11.2,157,1027,99.4,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-14T23:00:00,2.3,-1.3,-6,54.19,0,0,,0,0,25.2,13.3,149,1027,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T00:00:00,2.3,-0.9,-5.6,55.81,0,0,,0,0,19.1,11.4,128,1026.2,90.1,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T01:00:00,2.9,-0.1,-5.1,55.93,0,0,,0,0,20.5,11.3,101,1025.7,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T02:00:00,3.3,0.4,-5.1,54.03,0,0,,0,0,21.2,11.4,92,1024.9,100,16,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T03:00:00,3.3,0.3,-5,54.28,0,0,,0,0,22,12,92,1025,100,15.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T04:00:00,1.2,-2.8,-1.6,81.88,0.078,100,"rain,snow",0,0,26.3,14.1,126,1025.5,100,3.8,0,,0,10,"Snow, Rain, Overcast",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T05:00:00,0.7,-2.5,-1.1,88.07,0.206,100,"rain,snow",0.3,0.3,15.8,10.2,99,1024.8,100,3,0,,0,10,"Snow, Rain, Overcast",snow,"72534014819,KORD,72530094846,74466504838,KPWK"
O'hare Chicago,2022-11-15T06:00:00,0.7,-2.1,-1.1,88.28,0.575,100,"rain,snow",1.4,3,18.7,8.4,78,1024.3,100,2.9,0,,0,10,"Snow, Rain, Overcast",snow,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T07:00:00,0.7,-2.1,-1,88.08,0.328,100,"rain,snow",1.1,2.8,22,8.7,124,1023.6,100,2.1,2,0,0,10,"Snow, Rain, Overcast",snow,"72534014819,KORD,72530094846,F7086,74466504838,KPWK"
O'hare Chicago,2022-11-15T08:00:00,1.1,-1.6,-0.5,88.43,0.703,100,"rain,snow",0.6,3.4,27.7,8.8,61,1023.7,100,2.1,14,0.1,0,10,"Snow, Rain, Overcast",snow,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T09:00:00,1.1,-2.2,-0.6,88.11,0.774,100,"rain,snow",0.1,3.5,28.4,11.1,120,1023.6,100,2.1,33,0.1,0,10,"Snow, Rain, Overcast",snow,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T10:00:00,1.2,-1.3,-0.5,87.98,0.552,100,"rain,snow",0.1,3.6,17.6,7.9,105,1023.4,100,2.2,74,0.3,1,10,"Snow, Rain, Overcast",snow,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T11:00:00,1.2,-0.5,0,91.45,0.657,100,"rain,snow",0.9,4.5,15.8,5.7,101,1022.6,100,2.2,114,0.4,1,10,"Snow, Rain, Overcast",snow,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T12:00:00,1.7,1.7,0.1,88.63,0.474,100,"rain,snow",0.1,3,13,0.9,18,1021.5,100,2.3,230,0.8,2,10,"Snow, Rain, Overcast",snow,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'hare Chicago,2022-11-15T13:00:00,2.3,0.2,0.1,85.51,0.284,100,rain,0,4.4,4.7,7,122,1020.5,100,5,271,1,3,10,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
